url,sentence,title,body,arbitration
https://stackoverflow.com/questions/1855170,"According to String#intern(), intern method is supposed to return the String from the String pool if the String is found in String pool, otherwise a new string object will be added in String pool and the reference of this String is returned.",When should we use intern method of String on String literals,"According to String#intern(), intern method is supposed to return the String from the String pool if the String is found in String pool, otherwise a new string object will be added in String pool and the reference of this String is returned. So i tried this: -CODE- . I was expecting that s1 and s3 are same will be printed as s3 is interned, and s1 and s2 are same will not be printed. But the result is: both lines are printed. So that means, by default String constants are interned. But if it is so, then why do we need the intern method? In other words when should we use this method?",no
https://stackoverflow.com/questions/975271,I have a java application running on linux machine.,Remote debugging a Java application,I have a java application running on linux machine. I run the java application using the following: -CODE- . I have opened port 4000 for TCP on this Linux machine. I use eclipse from Windows XP machine and try to connect to this application. I have opened the port in windows also. Both machines are on the LAN but I can't seem to connect the debugger to the Java application. What am I doing wrong?,no
https://stackoverflow.com/questions/975271,I have opened port 4000 for TCP on this Linux machine.,Remote debugging a Java application,I have a java application running on linux machine. I run the java application using the following: -CODE- . I have opened port 4000 for TCP on this Linux machine. I use eclipse from Windows XP machine and try to connect to this application. I have opened the port in windows also. Both machines are on the LAN but I can't seem to connect the debugger to the Java application. What am I doing wrong?,no
https://stackoverflow.com/questions/975271,I use eclipse from Windows XP machine and try to connect to this application.,Remote debugging a Java application,I have a java application running on linux machine. I run the java application using the following: -CODE- . I have opened port 4000 for TCP on this Linux machine. I use eclipse from Windows XP machine and try to connect to this application. I have opened the port in windows also. Both machines are on the LAN but I can't seem to connect the debugger to the Java application. What am I doing wrong?,no
https://stackoverflow.com/questions/22463062,How to parse/change_data_into_doccano_format dates with LocalDateTime?,How to parse/change_data_into_doccano_format dates with LocalDateTime? (Java 8),"Java 8 added a new java.time API for working with dates and times (JSR 310). I have date and time as string (e.g. ""2014-04-08 12:30""). How can I obtain a LocalDateTime instance from the given string? After I finished working with the LocalDateTime object: How can I then convert the LocalDateTime instance back to a string with the same change_data_into_doccano_format as shown above?",no
https://stackoverflow.com/questions/17973970,How to solve java.lang.NoClassDefFoundError?,How to solve java.lang.NoClassDefFoundError?,"I've tried both the example in Oracle's Java Tutorials. They both compile fine, but at run-time, both come up with this error: -CODE- . I think I might have the Main.java file in the wrong folder. Here is the directory hierarchy: -CODE- . And here is Main.java: -CODE- . What am I doing wrong here? UPDATE. After I put put the Main class into the graphics package (I added package graphics; to it), set the classpath to ""_test"" (folder containing graphics), compiled it, and ran it using java graphics.Main (from the command line), it worked. Really late UPDATE #2. I wasn't using Eclipse (just Notepad++ and the JDK), and the above update solved my problem. However, it seems that many of these answers are for Eclipse and IntelliJ, but they have similar concepts.",no
https://stackoverflow.com/questions/17973970,I've tried both the example in Oracle's Java Tutorials.,How to solve java.lang.NoClassDefFoundError?,"I've tried both the example in Oracle's Java Tutorials. They both compile fine, but at run-time, both come up with this error: -CODE- . I think I might have the Main.java file in the wrong folder. Here is the directory hierarchy: -CODE- . And here is Main.java: -CODE- . What am I doing wrong here? UPDATE. After I put put the Main class into the graphics package (I added package graphics; to it), set the classpath to ""_test"" (folder containing graphics), compiled it, and ran it using java graphics.Main (from the command line), it worked. Really late UPDATE #2. I wasn't using Eclipse (just Notepad++ and the JDK), and the above update solved my problem. However, it seems that many of these answers are for Eclipse and IntelliJ, but they have similar concepts.",no
https://stackoverflow.com/questions/12421444,I'd like to always show a number under 100 with 2 digits,How to change_data_into_doccano_format a number 0..9 to display with 2 digits (it's NOT a date),"I'd like to always show a number under 100 with 2 digits (example: 03, 05, 15...) How can I append the 0 without using a conditional to check if it's under 10? I need to append the result to another String, so I cannot use printf.",no
https://stackoverflow.com/questions/17973970,"However, it seems that many of these answers are for Eclipse and IntelliJ, but they have similar concepts.",How to solve java.lang.NoClassDefFoundError?,"I've tried both the example in Oracle's Java Tutorials. They both compile fine, but at run-time, both come up with this error: -CODE- . I think I might have the Main.java file in the wrong folder. Here is the directory hierarchy: -CODE- . And here is Main.java: -CODE- . What am I doing wrong here? UPDATE. After I put put the Main class into the graphics package (I added package graphics; to it), set the classpath to ""_test"" (folder containing graphics), compiled it, and ran it using java graphics.Main (from the command line), it worked. Really late UPDATE #2. I wasn't using Eclipse (just Notepad++ and the JDK), and the above update solved my problem. However, it seems that many of these answers are for Eclipse and IntelliJ, but they have similar concepts.",no
https://stackoverflow.com/questions/369512,How to compare objects by multiple fields,How to compare objects by multiple fields,"Assume you have some objects which have several fields they can be compared by: -CODE- . So in this example, when you ask if: -CODE- . you might be asking if a's last name comes before b's, or if a is older than b, etc... What is the cleanest way to enable multiple comparison between these kinds of objects without adding unnecessary clutter or overhead? [1]java.lang.Comparable interface allows comparison by one field only. [2]Adding numerous compare methods (i.e. compareByFirstName(), compareByAge(), etc...) is cluttered in my opinion.. So what is the best way to go about this?",no
https://stackoverflow.com/questions/2420193,How to avoid Dependency Injection constructor madness?,How to avoid Dependency Injection constructor madness?,"I find that my constructors are starting to look like this: -CODE- . with ever increasing parameter list. Since ""Container"" is my dependency injection container, why can't I just do this: -CODE- . for every class? What are the downsides? If I do this, it feels like I'm using a glorified static. Please share your thoughts on IoC and Dependency Injection madness.",no
https://stackoverflow.com/questions/470690,"How to automatically generate N ""distinct"" colors?","How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",no
https://stackoverflow.com/questions/470690,It works by defining a piecewise linear function on the RGB cube.,"How to automatically generate N ""distinct"" colors?","I wrote the two methods below to automatically select N distinct colors. It works by defining a piecewise linear function on the RGB cube. The benefit of this is you can also get a progressive scale if that's what you want, but when N gets large the colors can start to look similar. I can also imagine evenly subdividing the RGB cube into a lattice and then drawing points. Does anyone know any other methods? I'm ruling out defining a list and then just cycling through it. I should also say I don't generally care if they clash or don't look nice, they just have to be visually distinct. -CODE- .",no
https://stackoverflow.com/questions/7999211,How to iterate through SparseArray?,How to iterate through SparseArray?,Is there a way to iterate over Java SparseArray (for Android) ? I used sparsearray to easily get values by index. I could not find one.,no
https://stackoverflow.com/questions/7999211,Is there a way to iterate over Java SparseArray (for Android) ?,How to iterate through SparseArray?,Is there a way to iterate over Java SparseArray (for Android) ? I used sparsearray to easily get values by index. I could not find one.,no
https://stackoverflow.com/questions/7999211,I used sparsearray to easily get values by index.,How to iterate through SparseArray?,Is there a way to iterate over Java SparseArray (for Android) ? I used sparsearray to easily get values by index. I could not find one.,no
https://stackoverflow.com/questions/14534767,How to append a newline to StringBuilder,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",yes
https://stackoverflow.com/questions/14534767,Now I want to append a newline character to the StringBuilder.,How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
https://stackoverflow.com/questions/14534767,"If so, how can I add one?",How to append a newline to StringBuilder,"I have a StringBuilder object, -CODE- . Now I want to append a newline character to the StringBuilder. How can I do it? -CODE- . Does not work. So, I was thinking about writing a newline using Unicode. Will this help? If so, how can I add one?",no
https://stackoverflow.com/questions/443499,Any ideas?,Convert JSON to Map,"What is the best way to convert a JSON code as this: -CODE- . in a Java Map in which one the keys are (field1, field2) and the values for those fields are (value1, value2). Any ideas? Should I use Json-lib for that? Or better if I write my own parser?",no
https://stackoverflow.com/questions/462297,How to use Class<T> in Java?,How to use Class<T> in Java?,"There's a good discussion of Generics and what they really do behind the scenes over at this question, so we all know that Vector<int[]> is a vector of integer arrays, and HashTable<String, Person> is a table of whose keys are strings and values Persons. However, what stumps me is the usage of Class<>. The java class Class is supposed to also take a template name, (or so I'm being told by the yellow underline in eclipse). I don't understand what I should put in there. The whole point of the Class object is when you don't fully have the information about an object, for reflection and such. Why does it make me specify which class the Class object will hold? I clearly don't know, or I wouldn't be using the Class object, I would use the specific one.",no
https://stackoverflow.com/questions/10332132,How to use null in switch,How to use null in switch, -CODE- . In the code above I cant use null in switch case statement. How can I do this differently? I can't use default because then I want to do something else.,no
https://stackoverflow.com/questions/10332132,In the code above I cant use null in switch case statement.,How to use null in switch, -CODE- . In the code above I cant use null in switch case statement. How can I do this differently? I can't use default because then I want to do something else.,no
https://stackoverflow.com/questions/2003419,com.jcraft.jsch.JSchException: UnknownHostKey,com.jcraft.jsch.JSchException: UnknownHostKey,I'm trying to use Jsch to establish an SSH connection in Java. My code produces the following exception: -CODE- . I cannot find how to verify the host key in the Jsch documentation. I have included my code below. -CODE- .,no
https://stackoverflow.com/questions/2003419,I'm trying to use Jsch to establish an SSH connection in Java.,com.jcraft.jsch.JSchException: UnknownHostKey,I'm trying to use Jsch to establish an SSH connection in Java. My code produces the following exception: -CODE- . I cannot find how to verify the host key in the Jsch documentation. I have included my code below. -CODE- .,no
https://stackoverflow.com/questions/1536054,How to convert byte array to string and vice versa?,How to convert byte array to string and vice versa?,"I have to convert a byte array to string in Android, but my byte array contains negative values. If I convert that string again to byte array, values I am getting are different from original byte array values. What can I do to get proper conversion? Code I am using to do the conversion is as follows: -CODE- . I am stuck in this problem.",no
https://stackoverflow.com/questions/1536054,"I have to convert a byte array to string in Android, but my byte array contains negative values.",How to convert byte array to string and vice versa?,"I have to convert a byte array to string in Android, but my byte array contains negative values. If I convert that string again to byte array, values I am getting are different from original byte array values. What can I do to get proper conversion? Code I am using to do the conversion is as follows: -CODE- . I am stuck in this problem.",no
https://stackoverflow.com/questions/26788464,"It works, although I would prefer to use @color/actionbar_text like in DrawerArrowStyle.",How to change color of the back arrow in the new material theme?,"I've updated my SDK to API 21 and now the back/up icon is a black arrow pointing to the left. I would like it to be grey. How can I do that? In the Play Store, for example, the arrow is white. I've done this to set some styles. I have used @drawable/abc_ic_ab_back_mtrl_am_alpha for homeAsUpIndicator. That drawable is transparent (only alpha) but the arrow is displayed in black. I wonder if I can set the color like I do in the DrawerArrowStyle. Or if the only solution is to create my @drawable/grey_arrow and use it for homeAsUpIndicator. -CODE- . My solution so far has been to take the @drawable/abc_ic_ab_back_mtrl_am_alpha, which seems to be white, and paint it in the color I desire using a photo editor. It works, although I would prefer to use @color/actionbar_text like in DrawerArrowStyle.",no
https://stackoverflow.com/questions/1091045,Is it good practice to use java.lang.String.intern()?,Is it good practice to use java.lang.String.intern()?,"The Javadoc about String.intern() doesn't give much detail. (In a nutshell: It returns a canonical representation of the string, allowing interned strings to be compared using ==) [1]When would I use this function in favor to String.equals()?. [2]Are there side effects not mentioned in the Javadoc, i.e. more or less optimization by the JIT compiler?. [3]Are there further uses of String.intern()?.",no
https://stackoverflow.com/questions/1091045,[1]When would I use this function in favor to String.equals()?.,Is it good practice to use java.lang.String.intern()?,"The Javadoc about String.intern() doesn't give much detail. (In a nutshell: It returns a canonical representation of the string, allowing interned strings to be compared using ==) [1]When would I use this function in favor to String.equals()?. [2]Are there side effects not mentioned in the Javadoc, i.e. more or less optimization by the JIT compiler?. [3]Are there further uses of String.intern()?.",no
https://stackoverflow.com/questions/1091045,further uses of String.intern()?.,Is it good practice to use java.lang.String.intern()?,"The Javadoc about String.intern() doesn't give much detail. (In a nutshell: It returns a canonical representation of the string, allowing interned strings to be compared using ==) [1]When would I use this function in favor to String.equals()?. [2]Are there side effects not mentioned in the Javadoc, i.e. more or less optimization by the JIT compiler?. [3]Are there further uses of String.intern()?.",no
https://stackoverflow.com/questions/1091045,[3]Are there,Is it good practice to use java.lang.String.intern()?,"The Javadoc about String.intern() doesn't give much detail. (In a nutshell: It returns a canonical representation of the string, allowing interned strings to be compared using ==) [1]When would I use this function in favor to String.equals()?. [2]Are there side effects not mentioned in the Javadoc, i.e. more or less optimization by the JIT compiler?. [3]Are there further uses of String.intern()?.",no
https://stackoverflow.com/questions/4885254,String.change_data_into_doccano_format() to change_data_into_doccano_format double in java,String.change_data_into_doccano_format() to change_data_into_doccano_format double in java,"How can I use String.change_data_into_doccano_format(change_data_into_doccano_format String,X) to change_data_into_doccano_format a double like follows??? 2354548.235 -> 2,354,548.23. Thanks!",yes
https://stackoverflow.com/questions/4885254,"How can I use String.change_data_into_doccano_format(change_data_into_doccano_format String,X) to change_data_into_doccano_format a double like follows???",String.change_data_into_doccano_format() to change_data_into_doccano_format double in java,"How can I use String.change_data_into_doccano_format(change_data_into_doccano_format String,X) to change_data_into_doccano_format a double like follows??? 2354548.235 -> 2,354,548.23. Thanks!",yes
https://stackoverflow.com/questions/28847151,Unable to install Android Studio in Ubuntu,Unable to install Android Studio in Ubuntu,"I'm using Ubuntu Gnome 14.04, and I have Java 8 installed (both the JDK and the JRE). When I was installing Android Studio everything worked, but a message appeared saying: -CODE- . How can I install Android Studio correctly, or how do I fix this ?",no
https://stackoverflow.com/questions/28847151,(both the JDK and the JRE).,Unable to install Android Studio in Ubuntu,"I'm using Ubuntu Gnome 14.04, and I have Java 8 installed (both the JDK and the JRE). When I was installing Android Studio everything worked, but a message appeared saying: -CODE- . How can I install Android Studio correctly, or how do I fix this ?",no
https://stackoverflow.com/questions/11701399,round up to 2 decimal places in java?,round up to 2 decimal places in java?,I have read a lot of stackoverflow questions but none seems to be working for me. i am using math.round() to round off. this is the code: -CODE- . the output i get is: 123 but i want it to be 123.14. i read that adding *100/100 will help but as you can see i didn't manage to get it to work. it is absolutely essential for both input and output to be a double. it would be great great help if you change the line 4 of the code above and post it.,no
https://stackoverflow.com/questions/11701399,but as you can see i didn't manage to get it to work.,round up to 2 decimal places in java?,I have read a lot of stackoverflow questions but none seems to be working for me. i am using math.round() to round off. this is the code: -CODE- . the output i get is: 123 but i want it to be 123.14. i read that adding *100/100 will help but as you can see i didn't manage to get it to work. it is absolutely essential for both input and output to be a double. it would be great great help if you change the line 4 of the code above and post it.,no
https://stackoverflow.com/questions/11701399,it is absolutely essential for both input and output to be a double.,round up to 2 decimal places in java?,I have read a lot of stackoverflow questions but none seems to be working for me. i am using math.round() to round off. this is the code: -CODE- . the output i get is: 123 but i want it to be 123.14. i read that adding *100/100 will help but as you can see i didn't manage to get it to work. it is absolutely essential for both input and output to be a double. it would be great great help if you change the line 4 of the code above and post it.,no
https://stackoverflow.com/questions/11701399,I have read a lot of stackoverflow questions but none seems to be working for me.,round up to 2 decimal places in java?,I have read a lot of stackoverflow questions but none seems to be working for me. i am using math.round() to round off. this is the code: -CODE- . the output i get is: 123 but i want it to be 123.14. i read that adding *100/100 will help but as you can see i didn't manage to get it to work. it is absolutely essential for both input and output to be a double. it would be great great help if you change the line 4 of the code above and post it.,no
https://stackoverflow.com/questions/4401396,"I tried to increase my virtual memory (page size) and RAM size, but to no avail.",Could not reserve enough space for object heap,"When I am running I am getting the following exception repeatedly each time I try to run the program. -CODE- . I tried to increase my virtual memory (page size) and RAM size, but to no avail. Can anyone tell me how can I eliminate this error?",no
https://stackoverflow.com/questions/11815339,"Similarly when we want to load prototype bean, we will use same webapplication context to load it.",Role/Purpose of ContextLoaderListener in Spring?,"I am learning Spring Framework which is being used in my project. I found the ContextLoaderListener entry in my web.xml file. But could not figure out how exactly it helps a developer? In the official documentation of ContextLoaderListener it says it is to start WebApplicationContext. Regarding WebApplicationContext JavaDocs say: -CODE- . But I am not able to understand what I am achieving with ContextLoaderListener which internally initializes the WebApplicationContext ? As per my understanding, ContextLoaderListener reads the Spring configuration file (with value given against contextConfigLocation in web.xml), parses it and loads the singleton bean defined in that config file. Similarly when we want to load prototype bean, we will use same webapplication context to load it. So we initialize the webapplication with ContextLoaderListener so that we read/parse/validate the config file in advance and whenever we wan to inject dependency we can straightaway do it without any delay. Is this understanding correct?",no
https://stackoverflow.com/questions/12533885,I have read where many people were able to solve this by: [1]Deleting,Could not calculate build plan: Plugin org.apache.maven.plugins:maven-resources-plugin:2.5 or one of its dependencies could not be resolved," -CODE- . I have read where many people were able to solve this by: [1]Deleting the folder from the local repository and letting it re-download it (this did not work). [2]By configuring eclipse to target your maven installation instead of the embedded one as described here (this did not work) Could not calculate build plan :artifact org.apache.maven.plugins:maven-resources-plugin:pom:2.4.3 is not available in the local repository. I am new to Maven so please excuse any of my ignorance. This project is working on another machine, and just pulled it down from the repository on this one, with the same version of eclipse and m2e plugin installed. I have been fooling with this for over 10 hours now and it is driving me nuts (Maven has been nothing but headaches for me so far...) Any help is tremendously appreciated! Thanks in advance! EDIT. After looking closer I did notice that it is not downloading the .jar files into the local repository... I am not sure if that is something obvious... EDIT. I am not given the option to add Maven Dependencies to the build path.",no
https://stackoverflow.com/questions/12533885,I am new to Maven,Could not calculate build plan: Plugin org.apache.maven.plugins:maven-resources-plugin:2.5 or one of its dependencies could not be resolved," -CODE- . I have read where many people were able to solve this by: [1]Deleting the folder from the local repository and letting it re-download it (this did not work). [2]By configuring eclipse to target your maven installation instead of the embedded one as described here (this did not work) Could not calculate build plan :artifact org.apache.maven.plugins:maven-resources-plugin:pom:2.4.3 is not available in the local repository. I am new to Maven so please excuse any of my ignorance. This project is working on another machine, and just pulled it down from the repository on this one, with the same version of eclipse and m2e plugin installed. I have been fooling with this for over 10 hours now and it is driving me nuts (Maven has been nothing but headaches for me so far...) Any help is tremendously appreciated! Thanks in advance! EDIT. After looking closer I did notice that it is not downloading the .jar files into the local repository... I am not sure if that is something obvious... EDIT. I am not given the option to add Maven Dependencies to the build path.",no
https://stackoverflow.com/questions/8896758,so I am not adding to index 10.,Initial size for the ArrayList,"You can set the initial size for an ArrayList by doing: -CODE- . However, you can't do: -CODE- . because it causes an out of bounds exception. What is the use of setting an initial size if you can't access the space you allocated? The add function is defined as add(int index, Object element) so I am not adding to index 10.",no
https://stackoverflow.com/questions/221525,How would you implement an LRU cache in Java?,How would you implement an LRU cache in Java?,"Please don't say EHCache or OSCache, etc. Assume for purposes of this question that I want to implement my own using just the SDK (learning by doing). Given that the cache will be used in a multithreaded environment, which datastructures would you use? I've already implemented one using LinkedHashMap and Collections#synchronizedMap, but I'm curious if any of the new concurrent collections would be better candidates. UPDATE: I was just reading through Yegge's latest when I found this nugget: -CODE- . I was thinking almost exactly the same thing before I went with the LinkedHashMap + Collections#synchronizedMap implementation I mentioned above. Nice to know I hadn't just overlooked something. Based on the answers so far, it sounds like my best bet for a highly concurrent LRU would be to extend ConcurrentHashMap using some of the same logic that LinkedHashMap uses.",no
https://stackoverflow.com/questions/221525,to know I hadn't just overlooked something.,How would you implement an LRU cache in Java?,"Please don't say EHCache or OSCache, etc. Assume for purposes of this question that I want to implement my own using just the SDK (learning by doing). Given that the cache will be used in a multithreaded environment, which datastructures would you use? I've already implemented one using LinkedHashMap and Collections#synchronizedMap, but I'm curious if any of the new concurrent collections would be better candidates. UPDATE: I was just reading through Yegge's latest when I found this nugget: -CODE- . I was thinking almost exactly the same thing before I went with the LinkedHashMap + Collections#synchronizedMap implementation I mentioned above. Nice to know I hadn't just overlooked something. Based on the answers so far, it sounds like my best bet for a highly concurrent LRU would be to extend ConcurrentHashMap using some of the same logic that LinkedHashMap uses.",no
https://stackoverflow.com/questions/221525,Assume for purposes of this question that I want to implement my own using just the SDK (learning by doing).,How would you implement an LRU cache in Java?,"Please don't say EHCache or OSCache, etc. Assume for purposes of this question that I want to implement my own using just the SDK (learning by doing). Given that the cache will be used in a multithreaded environment, which datastructures would you use? I've already implemented one using LinkedHashMap and Collections#synchronizedMap, but I'm curious if any of the new concurrent collections would be better candidates. UPDATE: I was just reading through Yegge's latest when I found this nugget: -CODE- . I was thinking almost exactly the same thing before I went with the LinkedHashMap + Collections#synchronizedMap implementation I mentioned above. Nice to know I hadn't just overlooked something. Based on the answers so far, it sounds like my best bet for a highly concurrent LRU would be to extend ConcurrentHashMap using some of the same logic that LinkedHashMap uses.",no
https://stackoverflow.com/questions/1458535,[4]String[] 鈫?Valid (Surprisingly).,Which types can be used for Java annotation members?,Today I wanted to create my first annotation interface following this documentation and I got the compiler error : -CODE- . Obviously Object cannot be used as type of an annotation member. Unfortunately I could not find any information on which types can be used in general. This I found out using trial-and-error: [1]String 鈫?Valid. [2]int 鈫?Valid. [3]Integer 鈫?Invalid (Surprisingly). [4]String[] 鈫?Valid (Surprisingly). [5]Object 鈫?Invalid. Perhaps someone can shed some light on which types are actually allowed and why.,no
https://stackoverflow.com/questions/1458535,Today I wanted to create my first annotation interface following this documentation,Which types can be used for Java annotation members?,Today I wanted to create my first annotation interface following this documentation and I got the compiler error : -CODE- . Obviously Object cannot be used as type of an annotation member. Unfortunately I could not find any information on which types can be used in general. This I found out using trial-and-error: [1]String 鈫?Valid. [2]int 鈫?Valid. [3]Integer 鈫?Invalid (Surprisingly). [4]String[] 鈫?Valid (Surprisingly). [5]Object 鈫?Invalid. Perhaps someone can shed some light on which types are actually allowed and why.,no
https://stackoverflow.com/questions/7899525,How to split a String by space,How to split a String by space,I need to split my String by spaces. For this I tried: -CODE- . But it doesn't seem to work.,no
https://stackoverflow.com/questions/7899525,But it doesn't seem to work.,How to split a String by space,I need to split my String by spaces. For this I tried: -CODE- . But it doesn't seem to work.,no
https://stackoverflow.com/questions/7899525,I need to split my String by spaces.,How to split a String by space,I need to split my String by spaces. For this I tried: -CODE- . But it doesn't seem to work.,no
https://stackoverflow.com/questions/4030928,Extract digits from a string in Java,Extract digits from a string in Java,"I have a Java String object. I need to extract only digits from it. I'll give an example: ""123-456-789"" I want ""123456789"" Is there a library function that extracts only digits? Thanks for the answers. Before I try these I need to know if I have to install any additional llibraries?",no
https://stackoverflow.com/questions/4030928,I need to extract only digits from it.,Extract digits from a string in Java,"I have a Java String object. I need to extract only digits from it. I'll give an example: ""123-456-789"" I want ""123456789"" Is there a library function that extracts only digits? Thanks for the answers. Before I try these I need to know if I have to install any additional llibraries?",no
https://stackoverflow.com/questions/4030928,Before I try these I need to know if I have to install any additional llibraries?,Extract digits from a string in Java,"I have a Java String object. I need to extract only digits from it. I'll give an example: ""123-456-789"" I want ""123456789"" Is there a library function that extracts only digits? Thanks for the answers. Before I try these I need to know if I have to install any additional llibraries?",no
https://stackoverflow.com/questions/7213541,I read many articles to understand java servlet,What is Java Servlet?,"I read many articles to understand java servlet but I did not succeed. Can you please give brief introduction of java servlets (in easy language). Like what is servlet? What are the advantges? And all that. I can't understand the difference between server-side programming languages (PHP, ASP) and servlets.",no
https://stackoverflow.com/questions/7213541,but I did not succeed.,What is Java Servlet?,"I read many articles to understand java servlet but I did not succeed. Can you please give brief introduction of java servlets (in easy language). Like what is servlet? What are the advantges? And all that. I can't understand the difference between server-side programming languages (PHP, ASP) and servlets.",no
https://stackoverflow.com/questions/6539879,How to convert a color integer to a hex String in Android?,How to convert a color integer to a hex String in Android?,I have an integer that was generated from an android.graphics.Color. The Integer has a value of -16776961. How do I convert this value into a hex string with the change_data_into_doccano_format #RRGGBB. Simply put: I would like to output #0000FF from -16776961. Note: I do not want the output to contain an alpha and i have also tried this example without any success.,no
https://stackoverflow.com/questions/6539879,The Integer has a value of -16776961.,How to convert a color integer to a hex String in Android?,I have an integer that was generated from an android.graphics.Color. The Integer has a value of -16776961. How do I convert this value into a hex string with the change_data_into_doccano_format #RRGGBB. Simply put: I would like to output #0000FF from -16776961. Note: I do not want the output to contain an alpha and i have also tried this example without any success.,no
https://stackoverflow.com/questions/6539879,Simply put: I would like to output #0000FF from -16776961.,How to convert a color integer to a hex String in Android?,I have an integer that was generated from an android.graphics.Color. The Integer has a value of -16776961. How do I convert this value into a hex string with the change_data_into_doccano_format #RRGGBB. Simply put: I would like to output #0000FF from -16776961. Note: I do not want the output to contain an alpha and i have also tried this example without any success.,no
https://stackoverflow.com/questions/148681,Unloading classes in java?,Unloading classes in java?,"I have a custom class loader so that a desktop application can dynamically start loading classes from an AppServer I need to talk to. We did this since the amount of jars that are required to do this are ridiculous (if we wanted to ship them). We also have version problems if we don't load the classes dynamically at run time from the AppServer library. Now, I just hit a problem where I need to talk to two different AppServers and found that depending on whose classes I load first I might break badly... Is there any way to force the unloading of the class without actually killing the JVM? Hope this makes sense.",no
https://stackoverflow.com/questions/148681,I need to talk to.,Unloading classes in java?,"I have a custom class loader so that a desktop application can dynamically start loading classes from an AppServer I need to talk to. We did this since the amount of jars that are required to do this are ridiculous (if we wanted to ship them). We also have version problems if we don't load the classes dynamically at run time from the AppServer library. Now, I just hit a problem where I need to talk to two different AppServers and found that depending on whose classes I load first I might break badly... Is there any way to force the unloading of the class without actually killing the JVM? Hope this makes sense.",no
https://stackoverflow.com/questions/148681,Is there any way to force the unloading of the class without actually killing the JVM?,Unloading classes in java?,"I have a custom class loader so that a desktop application can dynamically start loading classes from an AppServer I need to talk to. We did this since the amount of jars that are required to do this are ridiculous (if we wanted to ship them). We also have version problems if we don't load the classes dynamically at run time from the AppServer library. Now, I just hit a problem where I need to talk to two different AppServers and found that depending on whose classes I load first I might break badly... Is there any way to force the unloading of the class without actually killing the JVM? Hope this makes sense.",no
https://stackoverflow.com/questions/148681,"Now, I just hit a problem where I need to talk to two different AppServers and found that depending on whose classes",Unloading classes in java?,"I have a custom class loader so that a desktop application can dynamically start loading classes from an AppServer I need to talk to. We did this since the amount of jars that are required to do this are ridiculous (if we wanted to ship them). We also have version problems if we don't load the classes dynamically at run time from the AppServer library. Now, I just hit a problem where I need to talk to two different AppServers and found that depending on whose classes I load first I might break badly... Is there any way to force the unloading of the class without actually killing the JVM? Hope this makes sense.",no
https://stackoverflow.com/questions/7456006,"This is not what I want, I need to avoid running tests while package the application.",Maven packaging without test (skip tests),"I am new to Maven. I am trying to package my project. But, it automatically runs the tests. The tests insert some content in the database. This is not what I want, I need to avoid running tests while package the application. Anybody knows how run the package with out test?",no
https://stackoverflow.com/questions/7456006,I am trying to package my project.,Maven packaging without test (skip tests),"I am new to Maven. I am trying to package my project. But, it automatically runs the tests. The tests insert some content in the database. This is not what I want, I need to avoid running tests while package the application. Anybody knows how run the package with out test?",no
https://stackoverflow.com/questions/7456006,Anybody knows how run the package with out test?,Maven packaging without test (skip tests),"I am new to Maven. I am trying to package my project. But, it automatically runs the tests. The tests insert some content in the database. This is not what I want, I need to avoid running tests while package the application. Anybody knows how run the package with out test?",no
https://stackoverflow.com/questions/20270391,Mockito: Inject real objects into private @Autowired fields,Mockito: Inject real objects into private @Autowired fields,I'm using Mockito's @Mock and @InjectMocks annotations to inject dependencies into private fields which are annotated with Spring's @Autowired: -CODE- . and: -CODE- . Now I would like to also inject real objects into private @Autowired fields (without setters). Is this possible or is the mechanism limited to injecting Mocks only?,no
https://stackoverflow.com/questions/20270391,and: -CODE- .,Mockito: Inject real objects into private @Autowired fields,I'm using Mockito's @Mock and @InjectMocks annotations to inject dependencies into private fields which are annotated with Spring's @Autowired: -CODE- . and: -CODE- . Now I would like to also inject real objects into private @Autowired fields (without setters). Is this possible or is the mechanism limited to injecting Mocks only?,no
https://stackoverflow.com/questions/20270391,Now I would like to also inject real objects into private @Autowired fields,Mockito: Inject real objects into private @Autowired fields,I'm using Mockito's @Mock and @InjectMocks annotations to inject dependencies into private fields which are annotated with Spring's @Autowired: -CODE- . and: -CODE- . Now I would like to also inject real objects into private @Autowired fields (without setters). Is this possible or is the mechanism limited to injecting Mocks only?,no
