,url,sentence,title,body,arbitration,
88,https://stackoverflow.com/questions/8911356,-CODE- .,What's the best practice to round a float to 2 decimals?,"I'm using eclipse + Android SDK. I need to round a float value to 2 decimals. I usually use the next ""trick"" using Math library. -CODE- . But I feel it is not the best way to do it. Is there a library to do these type of operations? Thanks in advance.",yes,
89,https://stackoverflow.com/questions/8911356,But I feel it is not the best way to do it.,What's the best practice to round a float to 2 decimals?,"I'm using eclipse + Android SDK. I need to round a float value to 2 decimals. I usually use the next ""trick"" using Math library. -CODE- . But I feel it is not the best way to do it. Is there a library to do these type of operations? Thanks in advance.",no,
90,https://stackoverflow.com/questions/8911356,Is there a library to do these type of operations?,What's the best practice to round a float to 2 decimals?,"I'm using eclipse + Android SDK. I need to round a float value to 2 decimals. I usually use the next ""trick"" using Math library. -CODE- . But I feel it is not the best way to do it. Is there a library to do these type of operations? Thanks in advance.",no,
91,https://stackoverflow.com/questions/4107839,Option 3: Create a ThreadLocal to store a different instance of SimpleDateFormat for each thread.,Synchronizing access to SimpleDateFormat,"The javadoc for SimpleDateFormat states that SimpleDateFormat is not synchronized. -CODE- . But what is the best approach to using an instance of SimpleDateFormat in a multi threaded environment. Here are a few options I have thought of, I have used options 1 and 2 in the past but I am curious to know if there are any better alternatives or which of these options would offer the best performance and concurrency. Option 1: Create local instances when required: -CODE- . Option 2: Create an instance of SimpleDateFormat as a class variable but synchronize access to it. -CODE- . Option 3: Create a ThreadLocal to store a different instance of SimpleDateFormat for each thread. -CODE- .",yes,
92,https://stackoverflow.com/questions/6536094,"Is there no other way to assign a copy of a list object to a new reference variable, apart from creating 2 list objects, and doing copy on collections from old to new?",Java ArrayList copy,"I have an ArrayList l1 of size 10. I assign l1 to new list reference type l2. Will l1 and l2 point to same ArrayList object? Or is a copy of the ArrayList object assigned to l2? When using the l2 reference, if I update the list object, it reflects the changes in the l1 reference type also. For example: -CODE- . Is there no other way to assign a copy of a list object to a new reference variable, apart from creating 2 list objects, and doing copy on collections from old to new?",yes,
93,https://stackoverflow.com/questions/1092219,Is there a nicer way to write in jUnit: -CODE- .,AssertContains on strings in jUnit,Is there a nicer way to write in jUnit: -CODE- .,yes,
94,https://stackoverflow.com/questions/1972392,I could do something like this: -CODE- .,Pick a random value from an enum?,"If I have an enum like this: -CODE- . What is the best way to pick one randomly? It doesn't need to be production quality bulletproof, but a fairly even distribution would be nice. I could do something like this: -CODE- . But is there a better way? I feel like this is something that's been solved before.",yes,
95,https://stackoverflow.com/questions/18524,"Naturally, I could create a new List<String> and loop through the list calling String.valueOf() for each integer, but I was wondering if there was a better (read: more automatic) way of doing it?",Converting List<Integer> to List<String>,"I have a list of integers, List<Integer> and I'd like to convert all the integer objects into Strings, thus finishing up with a new List<String>. Naturally, I could create a new List<String> and loop through the list calling String.valueOf() for each integer, but I was wondering if there was a better (read: more automatic) way of doing it?",yes,
96,https://stackoverflow.com/questions/27005861,"I also know JodaTime library, but I want a work way without external libraries.",Calculate days between two dates in Java 8,"I know there are lots of questions on SO about how to get, but I want and example using new Java 8 Date api. I also know JodaTime library, but I want a work way without external libraries. Function needs to complain with these restrictions: [1]Prevent errors from date savetime. [2]Input are two Date's objects (without time, I know localdatetime, but I need to do with date instances).",yes,
97,https://stackoverflow.com/questions/31211842,Is any way to do this in IntelliJ IDEA?,Any way (or shortcut) to auto import the classes in IntelliJ IDEA like in Eclipse?,"In Eclipse, while coding in Java and press Ctrl + Shift + O auto import all the Classes automatically. In NetBeans, this is done with Ctrl + Shift + I. Is any way to do this in IntelliJ IDEA? I searched an equivalent shortcut in google, StackOverflow, IntelliJ IDEA configuration and in the official IntelliJ website Keyboard Shortcuts You Cannot Miss .",no,
98,https://stackoverflow.com/questions/224311,Is there a better way to negate a boolean in Java than a simple if-else? -CODE- .,Cleanest way to toggle a boolean variable in Java?,Is there a better way to negate a boolean in Java than a simple if-else? -CODE- .,yes,
99,https://stackoverflow.com/questions/1096621,Read String line by line,Read String line by line,"Given a string that isn't too long, what is the best way to read it line by line? I know you can do: -CODE- . Another way would be to take the substring on the eol: -CODE- . Any other maybe simpler ways of doing it? I have no problems with the above approaches, just interested to know if any of you know something that may look simpler and more efficient?",no,
100,https://stackoverflow.com/questions/3584210,Is there a way to send HEAD instead?.,Preferred Java way to ping an HTTP URL for availability,"I need a monitor class that regularly checks whether a given HTTP URL is available. I can take care of the ""regularly"" part using the Spring TaskExecutor abstraction, so that's not the topic here. The question is: What is the preferred way to ping a URL in java? Here is my current code as a starting point: -CODE- . [1]Is this any good at all (will it do what I want)?. [2]Do I have to somehow close the connection?. [3]I suppose this is a GET request. Is there a way to send HEAD instead?.",no,
101,https://stackoverflow.com/questions/16358796,I'm looking for a very simple way to create a Set.,Does .asSet(...) exist in any API?,"I'm looking for a very simple way to create a Set. Arrays.asList(""a"", ""b"" ...) creates a List<String> Is there anything similar for Set ?",no,
102,https://stackoverflow.com/questions/3584210,Preferred Java way to ping an HTTP URL for availability,Preferred Java way to ping an HTTP URL for availability,"I need a monitor class that regularly checks whether a given HTTP URL is available. I can take care of the ""regularly"" part using the Spring TaskExecutor abstraction, so that's not the topic here. The question is: What is the preferred way to ping a URL in java? Here is my current code as a starting point: -CODE- . [1]Is this any good at all (will it do what I want)?. [2]Do I have to somehow close the connection?. [3]I suppose this is a GET request. Is there a way to send HEAD instead?.",no,
103,https://stackoverflow.com/questions/11194513,Convert hex string to int,Convert hex string to int,"I am trying to convert a string that is 8 characters long of hex code into an integer so that I can do int comparison instead of string comparisons over a lot of different values. I know this is fairly trivial in C++ but I need to do it in Java. The test case I need to satisfy is essentially to Convert ""AA0F245C"" to int and then back to that string so that I know it is converting right. I have tried the following: -CODE- . I have also tried doing it two characters at a time and multiplying the results, which the conversion works but the number is not right. -CODE- . I can not use third party libraries just so you know, so this has to be done in Java standard libraries. Thank you for your help in advance.",no,
104,https://stackoverflow.com/questions/4023185,How to disable a particular checkstyle rule for a particular line of code?,How to disable a particular checkstyle rule for a particular line of code?,"I have a checkstyle validation rule configured in my project, that prohibits to define class methods with more than 3 input parameters. The rule works fine for my classes, but sometimes I have to extend third-party classes, which do not obey this particular rule. Is there a possibility to instruct ""checkstyle"" that a certain method should be silently ignored? BTW, I ended up with my own wrapper of checkstyle: qulice.com (see Strict Control of Java Code Quality)",no,
105,https://stackoverflow.com/questions/17337526,Is there any non-painful way to upgrade an Eclipse installation?,How to upgrade Eclipse for Java EE Developers?,Is there any non-painful way to upgrade an Eclipse installation? I have tried browsing the eclipse site but I cannot find an useful description.,no,
106,https://stackoverflow.com/questions/205555,The most sophisticated way for creating comma-separated Strings from a Collection/Array/List?,The most sophisticated way for creating comma-separated Strings from a Collection/Array/List?,"During my work with databases I noticed that I write query strings and in this strings I have to put several restrictions in the where-clause from a list/array/collection. Should look like this: -CODE- . You can simplify this by reducing this to the question that you have collection of strings and want to create a comma-separated list of this strings in just one string. My approach I have used so far is something like that: -CODE- . But this is as you can see very ugly. You cannot see what happens there on the first look, especially when the constructed strings (like every SQL query) is getting complicated. What is your (more) elegant way?",no,
107,https://stackoverflow.com/questions/11501418,Is there any way to create a java.io.File object from an java.io.InputStream ?,Is it possible to create a File object from InputStream,"Is there any way to create a java.io.File object from an java.io.InputStream ? My requirement is reading the File from a RAR . I am not trying to write a temporary File, I have a file inside RAR archive which I am trying to read.",no,
108,https://stackoverflow.com/questions/31121513,Is there a nice way to require (and hopefully not write each time),Is there an elegant way to make every method in a class start with a certain block of code?,I have a class where every method starts the same way: -CODE- . Is there a nice way to require (and hopefully not write each time) the fooIsEnabled part for every public method in the class?,no,
109,https://stackoverflow.com/questions/508630,"In C++, I enjoyed having access to a 64 bit unsigned integer, via unsigned long long int, or via uint64_t.",Java equivalent of unsigned long long?,"In C++, I enjoyed having access to a 64 bit unsigned integer, via unsigned long long int, or via uint64_t. Now, in Java longs are 64 bits, I know. However, they are signed. Is there an unsigned long (long) available as a Java primitive? How do I use it?",no,
110,https://stackoverflow.com/questions/2492076,I am making an HTTP get request to a website for an android application I am making.,Android Reading from an Input stream efficiently,I am making an HTTP get request to a website for an android application I am making. I am using a DefaultHttpClient and using HttpGet to issue the request. I get the entity response and from this obtain an InputStream object for getting the html of the page. I then cycle through the reply doing as follows: -CODE- . However this is horrendously slow. Is this inefficient? I'm not loading a big web page - www.cokezone.co.uk so the file size is not big. Is there a better way to do this? Thanks. Andy.,no,
111,https://stackoverflow.com/questions/9808689,I am trying to parse a file that has each line with pipe delimited values.,Why does String.split need pipe delimiter to be escaped?,"I am trying to parse a file that has each line with pipe delimited values. It did not work correctly when I did not escape the pipe delimiter in split method, but it worked correctly after I escaped the pipe as below. -CODE- . Can someone please explain why the pipe character needs to be escaped for the split() method?",no,
112,https://stackoverflow.com/questions/3095318,Is there a way to go back in Eclipse?,How to go back in Eclipse?,"Is there a way to go back in Eclipse? Basically, when I'm jumping around a big project following the execution flow (ctrl + click and etc.), is there a way to retrace a step? If my code calls a method and I go to the method definition, is there a key combination that will take me back to the calling code?",no,
113,https://stackoverflow.com/questions/3567372,I found a way to get inherited members via class.getDeclaredFields(); and acces to private members via class.getFields(),Access to private inherited fields via reflection in Java,I found a way to get inherited members via class.getDeclaredFields(); and acces to private members via class.getFields() But i'm looking for private inherited fields. How can i achieve this?,no,
114,https://stackoverflow.com/questions/2873949,Is there any way to inspect the entire string?,Viewing complete strings while debugging in Eclipse,"While debugging Java code, Strings in the views ""Variables"" and ""Expressions"" show up only till a certain length, after which Eclipse shows ""..."" Is there any way to inspect the entire string? (This eases the pain of adding logging statements for debugging everywhere)",no,
115,https://stackoverflow.com/questions/636126,Best way to create an empty map in Java,Best way to create an empty map in Java,I need to create an empty map. -CODE- . The problem is that the above code produces this warning: Type safety: Unchecked cast from Map to HashMap. What is the best way to create this empty map?,no,
116,https://stackoverflow.com/questions/19711695,"This may seem a little unusual, but I am looking for an efficient way to transform",Convert JsonNode into POJO,"This may seem a little unusual, but I am looking for an efficient way to transform/map a JsonNode into a POJO. I store some of my Model's information in json files and I have to support a couple of version of my model. What I do is load the json file in memory in a JsonNode, apply a couple of versioning strategies to make it match the latest version of my Model. -CODE- . Unless there's a faster way to do it, I will probably end up simply manually applying the JsonNodes to my Model.",no,
117,https://stackoverflow.com/questions/2406432,"What would be the best way (ideally, simplest) to convert an int to a binary string representation in Java?",Converting an int to a binary string representation in Java?,"What would be the best way (ideally, simplest) to convert an int to a binary string representation in Java? For example, say the int is 156. The binary string representation of this would be ""10011100"".",no,
118,https://stackoverflow.com/questions/5606541,Is there a way to capture a list of specific type using mockitos ArgumentCaptore.,How to capture a list of specific type with mockito,Is there a way to capture a list of specific type using mockitos ArgumentCaptore. This doesn't work: -CODE- .,no,
119,https://stackoverflow.com/questions/9854166,Is there a way to declare an unsigned int in Java?,Declaring an unsigned int in Java,Is there a way to declare an unsigned int in Java? Or the question may be framed as this as well: What is the Java equivalent of unsigned? Just to tell you the context I was looking at Java's implementation of String.hashcode(). I wanted to test the possibility of collision if the integer were 32 unsigned int.,no,
120,https://stackoverflow.com/questions/13501142,Is there a simple way to do this?,"Java ArrayList - how can I tell if two lists are equal, order not mattering?","I have two ArrayLists of type Answer (self-made class). I'd like to compare the two lists to see if they contain the same contents, but without order mattering. Example: -CODE- . List.equals states that two lists are equal if they contain the same size, contents, and order of elements. I want the same thing, but without order mattering. Is there a simple way to do this? Or will I need to do a nested for loop, and manually check each index of both lists? Note: I can't change them from ArrayList to another type of list, they need to remain that.",no,
121,https://stackoverflow.com/questions/2670956,What's the best way to quit a Java application with code?,How to quit a java app from within the program,What's the best way to quit a Java application with code?,no,
122,https://stackoverflow.com/questions/18336277,In last line I want to compare string received in response body to expected string.,How to check String in response body with mockMvc,"I have simple integration test : -CODE- . In last line I want to compare string received in response body to expected string. And in response I get: -CODE- . Tried some tricks with content(), body() but nothing worked.",no,
123,https://stackoverflow.com/questions/367626,""" What's an appropriate way to fix this?","How do I fix ""The expression of type List needs unchecked conversion...'?","In the Java snippet: -CODE- . the last line generates the warning . ""The expression of type List needs unchecked conversion to conform to List<SyndEntry>"" What's an appropriate way to fix this?",no,
124,https://stackoverflow.com/questions/686453,Is there an easy way to do this...?,Generate Java classes from .XSD files...?,"I have a gigantic QuickBooks SDK .XSD schema file which defines XML requests/responses that I can send/receive from QuickBooks. I'd like to be able to easily generate Java classes from these .XSD files, which I could then use to marshal XML to Java objects, and Java objects to XML. Is there an easy way to do this...? Ideally, it would not require any libraries external to the basic Java distro at run-time. But I'm flexible...",no,
125,https://stackoverflow.com/questions/10120273,I am looking for a nice way to pretty-print a Map.,Pretty-print a Map in Java,"I am looking for a nice way to pretty-print a Map. map.toString() gives me: {key1=value1, key2=value2, key3=value3} I want more freedom in my map entry values and am looking for something more like this: key1=""value1"", key2=""value2"", key3=""value3"" I wrote this little piece of code: -CODE- . But I am sure there is a more elegant and concise way to do this.",no,
126,https://stackoverflow.com/questions/689370,How to copy Java Collections list,How to copy Java Collections list,"I have an ArrayList and I want to copy it exactly. I use utility classes when possible on the assumption that someone spent some time making it correct. So naturally, I end up with the Collections class which contains a copy method. Suppose I have the following: -CODE- . This fails because basically it thinks b isn't big enough to hold a. Yes I know b has size 0, but it should be big enough now shouldn't it? If I have to fill b first, then Collections.copy() becomes a completely useless function in my mind. So, except for programming a copy function (which I'm going to do now) is there a proper way to do this?",no,
127,https://stackoverflow.com/questions/1395551,"to an internal Object representation of the same, in one line of code?",Convert a JSON string to object in Java ME?,"Is there a way in Java/J2ME to convert a string, such as: -CODE- . to an internal Object representation of the same, in one line of code? Because the current method is too tedious: -CODE- . Maybe a JSON library?",no,
128,https://stackoverflow.com/questions/477550,Is there a way to access an iteration-counter in Java's for-each loop?,Is there a way to access an iteration-counter in Java's for-each loop?,"Is there a way in Java's for-each loop: -CODE- . to find out how often the loop has already been processed? Aside from using the old and well-known for(int i=0; i < boundary; i++) - loop, is the construct: -CODE- . the only way to have such a counter available in a for-each loop?",no,
129,https://stackoverflow.com/questions/14617,How to retrieve a file from a server via SFTP?,How to retrieve a file from a server via SFTP?,I'm trying to retrieve a file from a server using SFTP (as opposed to FTPS) using Java. How can I do this?,no,
130,https://stackoverflow.com/questions/5576164,Java: possible to line break in a properties file?,Java: possible to line break in a properties file?,"Is it possible to continue a long string on the next line in a Java properties file? e.g., somehow: -CODE- . and when I get getProperty(""myStr"") it will return with ""Hello World""?",no,
131,https://stackoverflow.com/questions/6252678,Converting a date string to a DateTime object using Joda Time library,Converting a date string to a DateTime object using Joda Time library,"I have a date as a string in the following format ""04/02/2011 20:27:05"". I am using Joda-Time library and would like to convert it to DateTime object. I did: -CODE- . But I'm getting the following error : -CODE- . How to convert the above date to a DateTime object?",no,
132,https://stackoverflow.com/questions/11785200,Is there a way to get milliseconds with date?,How can I get the count of milliseconds since midnight for the current?,"Note, I do NOT want millis from epoch. I want the number of milliseconds currently on the clock. So for example, I have this bit of code. -CODE- . Is there a way to get milliseconds with date? Is there another way to do this? Note: System.currentTimeMillis() gives me millis from epoch which is not what I'm looking for.",no,
133,https://stackoverflow.com/questions/3338999,Is there an easy way to get the ID,Get ID of last inserted document in a mongoDB w/ Java driver,Is there an easy way to get the ID (ObjectID) of the last inserted document of a mongoDB instance using the Java driver?,no,
134,https://stackoverflow.com/questions/2709593,Why would an Enum implement an Interface?,Why would an Enum implement an Interface?,I just found out that Java allows enums to implement an interface. What would be a good use case for that?,no,
135,https://stackoverflow.com/questions/2406432,Converting an int to a binary string representation in Java?,Converting an int to a binary string representation in Java?,"What would be the best way (ideally, simplest) to convert an int to a binary string representation in Java? For example, say the int is 156. The binary string representation of this would be ""10011100"".",no,
136,https://stackoverflow.com/questions/4217107,I need to sign Android application,How to convert .pfx file to keystore with private key?,I need to sign Android application (.apk). I have .pfx file. I converted it to .cer file via Internet Explorer and then converted .cer to .keystore using keytool. Then I've tried to sign .apk with jarsigner but it says that .keystore doesn't content a private key. What I'm doing wrong?,no,
137,https://stackoverflow.com/questions/4069028,Write string to output stream,Write string to output stream,"I have several output listeners that are implementing OutputStream. It can be either a PrintStream writing to stdout or to a File, or it can be writing to memory or any other output destination; therefore, I specified OutputStream as (an) argument in the method. Now, I have received the String. What is the best way to write to streams here? Should I just use Writer.write(message.getBytes())? I can give it bytes, but if the destination stream is a character stream then will it convert automatically? Do I need to use some bridge streams here instead?",no,
138,https://stackoverflow.com/questions/594597,Access via properties or access via fields?,"Hibernate Annotations - Which is better, field or property access?",This question is somewhat related to Hibernate Annotation Placement Question. But I want to know which is better? Access via properties or access via fields? What are the advantages and disadvantages of each?,no,
139,https://stackoverflow.com/questions/4968323,Java: parse int value from a char,Java: parse int value from a char,I just want to know if there's a better solution to parse a number from a character in a string (assuming that we know that the character at index n is a number). -CODE- . (useless to say that it's just an example),no,
140,https://stackoverflow.com/questions/1439779,How to compare two Dates without the time portion?,How to compare two Dates without the time portion?,I would like to have a compareTo method that ignores the time portion of a java.util.Date. I guess there are a number of ways to solve this. What's the simplest way?,no,
141,https://stackoverflow.com/questions/2488558,I want to have two logger instances which each log to a separate file; one for analytics and one for all purpose logging.,Logback to log different messages to two files,"I am using logback/slf4j to do my logging. I want to parse my log file to analyze some data, so instead of parsing a great big file (mostly consisting of debug statements) I want to have two logger instances which each log to a separate file; one for analytics and one for all purpose logging. Does anyone know if this is possible with Logback, or any other logger for that matter?",no,
142,https://stackoverflow.com/questions/4812570,How to store printStackTrace into a string,How to store printStackTrace into a string,How can I get the e.printStackTrace() and store it into a String variable? I want to use the string generated by e.printStackTrace() later in my program. I'm still new to Java so I'm not too familiar with StringWriter that I think will be the solution. Or if you have any other ideas please let me know. Thanks.,no,
143,https://stackoverflow.com/questions/10230929,Basically I would like to transform filesOrig into an ArrayList.,How can I convert String[] to ArrayList<String>, -CODE- . I need to convert a String[] to an ArrayList<String> and I don't know how: -CODE- . Basically I would like to transform filesOrig into an ArrayList.,no,
144,https://stackoverflow.com/questions/11345193,Is there a way to do that?,Gradle does not find tools.jar,"I am using javadoc doclets with gradle, so I need to use the package tools.jar, which is in the lib folder from the jdk (1.6.0_26 in my case). The point is that gradle does not take it automatically, so I was adding that tools package to my libs folder, and then adding it to dependencies.gradle . Now I want to take it directly from my JDK home into my dependencies.gradle. Is there a way to do that? I have tried the next in my dependencies.gradle: -CODE- . But it does not find it while compiling.",no,
145,https://stackoverflow.com/questions/6539879,Simply put: I would like to output #0000FF from -16776961.,How to convert a color integer to a hex String in Android?,I have an integer that was generated from an android.graphics.Color. The Integer has a value of -16776961. How do I convert this value into a hex string with the format #RRGGBB. Simply put: I would like to output #0000FF from -16776961. Note: I do not want the output to contain an alpha and i have also tried this example without any success.,no,
146,https://stackoverflow.com/questions/7999211,Is there a way to iterate over Java SparseArray (for Android) ?,How to iterate through SparseArray?,Is there a way to iterate over Java SparseArray (for Android) ? I used sparsearray to easily get values by index. I could not find one.,no,
147,https://stackoverflow.com/questions/636126,I need to create an empty map.,Best way to create an empty map in Java,I need to create an empty map. -CODE- . The problem is that the above code produces this warning: Type safety: Unchecked cast from Map to HashMap. What is the best way to create this empty map?,no,
148,https://stackoverflow.com/questions/212321,Anyone know a simple way using Java calendar to subtract X days from a date?,How to subtract X days from a date using Java calendar?,Anyone know a simple way using Java calendar to subtract X days from a date? I have not been able to find any function which allows me to directly subtract X days from a date in Java. Can someone point me to the right direction?,no,
149,https://stackoverflow.com/questions/3914404,"What is the most elegant way to get ISO 8601 formatted presentation of current moment, UTC?","How to get current moment in ISO 8601 format with date, hour, and minute?","What is the most elegant way to get ISO 8601 formatted presentation of current moment, UTC? It should look like: 2010-10-12T08:50Z. Example: -CODE- .",no,
150,https://stackoverflow.com/questions/17821601,For a given date I want to set the hours to 00:00:00.,Set time to 00:00:00,"I have a problem resetting hours in Java. For a given date I want to set the hours to 00:00:00. This is my code : -CODE- . The problem is that sometimes the time is 12:00:00 and sometimes it is 00:00:00 and when I query the database for an entity that was saved on 07.02.2013 00:00:00 and the actual entity time, that is stored, is 12:00:00 the query fails. I know that 12:00:00 == 00:00:00! I am using AppEngine. Is this an appengine bug, problem or some other issue? Or does it depend on something else?",no,
151,https://stackoverflow.com/questions/7263282,I'm using jackson to convert an object of mine to json.,Change field name in JSON using Jackson,I'm using jackson to convert an object of mine to json. The object has 2 fields: -CODE- . Since I want to use this with the jQuery auto complete feature I want 'id' to appear as 'value' in the json and 'name' to appear as 'label'. The documentation of jackson is not clear on this and I've tried every annotation that even remotely seems like it does what I need but I can't get name to appear as label and id to appear as value in the json. Does anyone know how to do this or if this is possible?,no,
152,https://stackoverflow.com/questions/14846920,Why would I want an immutable empty collection?,Collections.emptyMap() vs new HashMap(),What are some of the situations where I can use Collections.emptyMap() ? The Documentation says I can use this method if I want my collection to be immutable. Why would I want an immutable empty collection? What is the point?,no,
153,https://stackoverflow.com/questions/13494078,Can you suggest a better way to achieve it?,How to do if-else in Thymeleaf?,"What's the best way to do a simple if-else in Thymeleaf? I want to achieve in Thymeleaf the same effect as: -CODE- . in JSTL. What I've figured so far: -CODE- . I don't want to evaluate potentially_complex_expression twice. That's why I introduced local variable condition. Still I don't like using both th:if=""${condition} and th:unless=""${condition}"". Important thing is that I use 2 different html tags: let's say h2 and span. Can you suggest a better way to achieve it?",no,
154,https://stackoverflow.com/questions/2451650,So I want to iterate for each character in a string.,How do I apply the for-each loop to every character in a String?,So I want to iterate for each character in a string. So I thought: -CODE- . but I get a compiler error: -CODE- . How can I do this?,no,
155,https://stackoverflow.com/questions/4107839,Option 3: Create a ThreadLocal to store a different instance of SimpleDateFormat for each thread.,Synchronizing access to SimpleDateFormat,"The javadoc for SimpleDateFormat states that SimpleDateFormat is not synchronized. -CODE- . But what is the best approach to using an instance of SimpleDateFormat in a multi threaded environment. Here are a few options I have thought of, I have used options 1 and 2 in the past but I am curious to know if there are any better alternatives or which of these options would offer the best performance and concurrency. Option 1: Create local instances when required: -CODE- . Option 2: Create an instance of SimpleDateFormat as a class variable but synchronize access to it. -CODE- . Option 3: Create a ThreadLocal to store a different instance of SimpleDateFormat for each thread. -CODE- .",yes,
156,https://stackoverflow.com/questions/1829904,Is there a way to ignore a single FindBugs warning?,Is there a way to ignore a single FindBugs warning?,"With PMD, if you want to ignore a specific warning, you can use // NOPMD to have that line be ignored. Is there something similar for FindBugs?",no,
157,https://stackoverflow.com/questions/15732,What's the best way to validate an XML file against an XSD file?,What's the best way to validate an XML file against an XSD file?,I'm generating some xml files that needs to conform to an xsd file that was given to me. What's the best way to verify they conform?,no,
158,https://stackoverflow.com/questions/116574,Is there an efficient way in java to get the file size?,java get file size efficiently,"While googling, I see that using java.io.File#length() can be slow. FileChannel has a size() method that is available as well. Is there an efficient way in java to get the file size?",no,
159,https://stackoverflow.com/questions/1490869,Is there any way to get information I need?,How to get vm arguments from inside of java application?,"I need to check if some option that can be passed to JVM is explicitly set or has it's default value. To be more specific: I need to create one specific thread with higher native stack size than the default one, but in case the user wants to take care of such things by himself by specifying -Xss option I want to create all threads with default stack size (which will be specified by user in -Xss option). I've checked classes like java.lang.System and java.lang.Runtime, but these aren't giving me information about vmargs. Is there any way to get information I need?",no,
160,https://stackoverflow.com/questions/134492,How to serialize an object into a string,How to serialize an object into a string,I am able to serialize an object into a file and then restore it again as is shown in the next code snippet. I would like to serialize the object into a string and store into a database instead. Can anyone help me? -CODE- .,no,
161,https://stackoverflow.com/questions/3499214,When does static class initialization happen?,When does static class initialization happen?,"When are static fields initialized? If I never instantiate a class, but I access a static field, are ALL the static blocks and private static methods used to instantiate private static fields called (in order) at that instant? What if I call a static method? Does it also run all the static blocks? Before the method?",no,
162,https://stackoverflow.com/questions/2321938,"/paste a line into a new line in Eclipse, without having to highlight the entire line?",Eclipse copy/paste entire line keyboard shortcut,"Anyone know the keyboard shortcut to copy/paste a line into a new line in Eclipse, without having to highlight the entire line? ctrl-alt-down turns my whole screen upside down (I'm on windows). Interestingly, that's what's specified in the windows->preferences.",no,
163,https://stackoverflow.com/questions/5050170,: What is the most efficient way to get a Date object without the time?,How do I get a Date without time in Java?,"Continuing from Stack Overflow question Java program to get the current date without timestamp: What is the most efficient way to get a Date object without the time? Is there any other way than these two? -CODE- . Update: [1]I knew about Joda-Time; I am just trying to avoid additional library for such a simple (I think) task. But based on the answers so far Joda-Time seems extremely popular, so I might consider it.. [2]By efficient, I mean I want to avoid temporary object String creation as used by method 1, meanwhile method 2 seems like a hack instead of a solution..",no,
164,https://stackoverflow.com/questions/27888429,Is there some direct way to create stream from an array?,How can I create a stream from an array?,"Currently whenever I need to create stream from an array, I do: -CODE- . Is there some direct way to create stream from an array?",no,
165,https://stackoverflow.com/questions/15713119,Is there an API to get a classpath resource,java.nio.file.Path for a classpath resource,"Is there an API to get a classpath resource (e.g. what I'd get from Class.getResource(String)) as a java.nio.file.Path? Ideally, I'd like to use the fancy new Path APIs with classpath resources.",no,
166,https://stackoverflow.com/questions/10752753,Is there a better way to manage this?,Java Set retain order?,"Does a Java Set retain order? A method is returning a Set to me and supposedly the data is ordered but iterating over the Set, the data is unordered. Is there a better way to manage this? Does the method need to be changed to return something other than a Set?",no,
167,https://stackoverflow.com/questions/2760995,ArrayList initialization equivalent to array initialization,ArrayList initialization equivalent to array initialization,I am aware that you can initialize an array during instantiation as follows: -CODE- . Is there a way to do the same thing with an ArrayList? Or must I add the contents individually with array.add()?,no,
168,https://stackoverflow.com/questions/16148575,ie: making the int into an array) since I only need to store a digit as key.,HashMap and int as key,"I am trying to build a HashMap which will have integer as keys and objects as values. My syntax is: -CODE- . However, the error returned is - Syntax error on token ""int"", Dimensions expected after this token - I don't understand why I should add a dimension (ie: making the int into an array) since I only need to store a digit as key. What could I do? Thanks in advance! :)",no,
169,https://stackoverflow.com/questions/6850874,But what's an easy way to get zero time today and zero time tomorrow?,how to create a Java Date object of midnight today and midnight tomorrow?,"In my code I need to find all my things that happened today. So I need to compare against dates from today at 00:00am (midnight early this morning) to 12:00pm (midnight tonight). I know ... -CODE- . ... gets me right now. And ... -CODE- . ... gets me zero time on Jan 1, 1970. But what's an easy way to get zero time today and zero time tomorrow? UPDATE; I did this, but surely there's an easier way? -CODE- .",no,
170,https://stackoverflow.com/questions/15807163,Or maybe the second line int,Why does this Java code compile?,"In method or class scope, the line below compiles (with warning): -CODE- . In class scope, where variables get their default values, the following gives 'undefined reference' error: -CODE- . Isn't it the first x = x = 1 should end up with same 'undefined reference' error? Or maybe the second line int x = x + 1 should compile? Or there is something I am missing?",no,
171,https://stackoverflow.com/questions/5291041,Is there a Mutex object in java or a way to create one?,Is there a Mutex in Java?,"Is there a Mutex object in java or a way to create one? I am asking because a Semaphore object initialized with 1 permit does not help me. Think of this case: -CODE- . if an exception happens at the first acquire, the release in the catch block will increase the permits, and the semaphore is no longer a binary semaphore. Will the correct way be? -CODE- . Will the above code ensure that the semaphore will be binary?",no,
172,https://stackoverflow.com/questions/5228687,Java: Best way to iterate through a Collection (here ArrayList),Java: Best way to iterate through a Collection (here ArrayList),"Today I was happily coding away when I got to a piece of code I already used hundreds of times: -CODE- . for some reason, I actually looked at the autocompletion options of Eclipse and it got me wondering: What cases are the following loops better to use than the others? The classic array index loop: -CODE- . The Iterator hasNext()/next(): -CODE- . And my favorite because its so simple to write: -CODE- .",no,
173,https://stackoverflow.com/questions/20541636,I want to compare two Long objects values using if conditions.,Comparing boxed Long values 127 and 128,"I want to compare two Long objects values using if conditions. When these values are less than 128, the if condition works properly, but when they are greater than or equal to 128, comparison fails. Example: -CODE- . Comparison on the code above works properly, but fails in the code below: -CODE- . Why is there a problem in comparing Long variables with values greater than 127? If the variables data types are changed to long primitives, then the comparisons work for all cases.",no,
